Job_Title,Average_Salary,Years_Experience,Education_Level,AI_Exposure_Index,Tech_Growth_Factor,Automation_Probability_2030,Risk_Category,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Skill_9,Skill_10
Financial Analyst,0.0087102849167198,0.24142869796475305,Bachelor's,0.3675751926513364,0.23629833813300202,0.2674158147595702,Medium,0.34569571689828066,0.22317065268116856,0.23629833813300197,0.08751790301222297,0.10502148361466755,0.39383056355500334,0.3675751926513364,0.004375895150611128,0.3807028781031699,0.013127685451833432
Mechanic,0.4057751199035535,0.21253499578716245,PhD,0.127672808183574,0.21132051009695005,0.20055881745312396,Medium,0.4094334883128407,0.01761004250807916,0.2993707226373459,0.37421340329668235,0.4226410201939001,0.07924519128635626,0.23333306323204903,0.01761004250807916,0.22012553135098964,0.05723263815125729
Research Scientist,0.10557373525480815,0.2856782616255561,Master's,0.05360668556385433,0.24854008761423377,0.07039261740708147,Low,0.47271349997217,0.31676677833186656,0.14132671648652503,0.11696004123022764,0.06335335566637332,0.3703734638957209,0.33626011853690446,0.2972734381268286,0.019493340205037932,0.3703734638957209
Doctor,0.19288658349830903,0.4084584199832929,Master's,0.4548592964933949,0.27954894263656566,0.0421166015271662,Low,0.18004847152863548,0.08528611809251155,0.3411444723700461,0.33640635469824,0.09476235343612395,0.07580988274889915,0.03790494137444958,0.4311687081343639,0.10897670645154252,0.1610960008414107
Security Guard,0.29532795407661616,0.06514710409632071,High School,0.19364976692631325,0.33534471833581075,0.4565726212083809,High,0.0850169708456985,0.32589838824184425,0.16531077664441368,0.46287017460435853,0.1416949514094975,0.004723165046983255,0.24560458244312902,0.07084747570474877,0.01889266018793299,0.3306215532888275
Retail Worker,0.32318317084570525,0.37879130873137484,Master's,0.2021230423390616,0.2987905843273084,0.3808115290446088,High,0.27682068842088864,0.2636387508770368,0.29439660514602445,0.08787958362567895,0.11863743789466658,0.19333508397649368,0.19772906315777763,0.3383363969588639,0.16257722970750604,0.07030366690054314
Truck Driver,0.01435950282379787,0.12311346554234104,PhD,0.07497610051528567,0.26063120655313593,0.30545818728449725,High,0.2534906255516801,0.14995220103057136,0.3177558545647821,0.34988846907133314,0.2392094635487686,0.3070449830625985,0.18208481553712236,0.33203701656769374,0.29633411156041484,0.3534587595720611
Retail Worker,0.24926469837019075,0.1760940837495783,PhD,0.3319373478679551,0.22980277929319967,0.3357201096670201,High,0.14894624583818494,0.3787490251313846,0.025533642143688827,0.25108081441294033,0.15745745988608123,0.16596867393397755,0.37449341810743647,0.36172659703559207,0.2553364214368885,0.11490138964659984
Software Engineer,0.4149602138413237,0.24301962900791463,PhD,0.20639309920743604,0.17618923103073808,0.1622059587267113,Medium,0.27183481359028155,0.15101934088348978,0.33224254994367747,0.1610872969423891,0.21646105526633536,0.02516989014724832,0.4983638249155163,0.25673287950193263,0.010067956058899328,0.2718348135902816
UX Researcher,0.3541601648935017,0.10284468121018171,Bachelor's,0.3280745330604795,0.29824957550952685,0.146757727631672,Medium,0.2812067426232681,0.3280745330604795,0.24286036862918609,0.3792030317192556,0.11929983020381076,0.10225699731755206,0.3706816152761262,0.26842461795857414,0.0,0.14912478775476343
Construction Worker,0.11681001217564269,0.0819155903047096,Master's,0.014253312713019477,0.0,0.38008833901385247,High,0.43235048562825706,0.42759938139058395,0.24705742035900402,0.26131073307202357,0.15678643984321414,0.11402650170415572,0.3895905474891987,0.0522621466144047,0.2328041076459846,0.2993195669734088
Research Scientist,0.2020393197756607,0.048278213515561476,Master's,0.24267848660488894,0.2706798504439146,0.09852331721138657,Low,0.10733856138293163,0.13533992522195729,0.2660129564707436,0.4573556093707522,0.10267166740976069,0.46202250334392314,0.3313494720951368,0.3873521997731881,0.042002045758538456,0.14000681919512822
AI Engineer,0.46727604906637904,0.4079849679732707,Bachelor's,0.17510714825412776,0.46379731159201404,0.015775418761633155,Low,0.2650270351954366,0.004732625628489944,0.33601641962278556,0.0946525125697988,0.061524133170369213,0.16090927136865796,0.36441217339372534,0.052058881913389324,0.10885038945526859,0.004732625628489944
Lawyer,0.009576901910132326,0.4017125120222022,PhD,0.2863875450291616,0.34948988545931586,0.2750614839263135,Medium,0.06795636661708923,0.2863875450291616,0.06310234043015422,0.1941610474773977,0.2766794926552917,0.2718254664683568,0.05824831424321931,0.014562078560804841,0.3883220949547954,0.3543439116462508
Retail Worker,0.022260142498216385,0.016865318902108333,High School,0.06358225226094832,0.43529388086341514,0.45648796495039806,High,0.48909424816114055,0.12227356204028517,0.23965618159895888,0.11738261955867375,0.30323843385990723,0.05869130977933688,0.0635822522609483,0.03423659737127985,0.33747503123118705,0.23965618159895893
Data Scientist,0.3513725118235615,0.3797280333714011,Bachelor's,0.3460949789870769,0.2910344141482238,0.1879051022278322,Medium,0.385423953871972,0.1809132844705175,0.04326187237338459,0.38935685136046155,0.007865794976979028,0.2163093618669231,0.12191982214317482,0.19664487442447554,0.2202422593554126,0.09438953972374825
AI Engineer,0.06677473696028562,0.2853189783163897,Master's,0.2813245126199602,0.34751851558936264,0.055161669141168726,Low,0.3433813904037749,0.32269576447583675,0.27718738743437255,0.18617063335144426,0.11170238001086656,0.35579276596053794,0.2689131370631973,0.33097001484701205,0.2275418852073208,0.07033112815499003
Teacher,0.1083341349413647,0.1382989611860718,Bachelor's,0.017825199441760375,0.4144358870209283,0.0247572214468894,Low,0.40552328730004816,0.02673779916264054,0.4233484867418084,0.08912599720880181,0.1336889958132027,0.2183586931615644,0.16933939469672343,0.29857209064948603,0.43226108646268874,0.27183429148684546
Financial Analyst,0.3001881116725939,0.3880207670823498,PhD,0.3245942955400426,0.3635456110048478,0.29814587145900223,Medium,0.25101958855096623,0.33757806736164436,0.21206827308616114,0.0173116957621356,0.06924678304854244,0.056263011226940725,0.07357470698907632,0.004327923940533882,0.37220145888591555,0.24236374066989852
UX Researcher,0.03181628031894438,0.37353391352917054,PhD,0.2018781014482653,0.22649738211268788,0.15318663524529622,Medium,0.13294411558788202,0.41852777129518415,0.36436535383345436,0.2757359434415331,0.23634509437845694,0.1280202594549975,0.2314212382455724,0.2954313679730712,0.34959378543480085,0.0837055542590368
Customer Support,0.4334643142591679,0.16625493518865664,High School,0.2678551733595023,0.32678331149859285,0.45832996330403736,High,0.30535489762983253,0.0589281381390905,0.23035544908917194,0.1499988970813213,0.0482139312047104,0.10178496587661089,0.32142620803140276,0.10714206934380094,0.09642786240942083,0.29464069069545257
Retail Worker,0.1414809256279255,0.16827340875796634,PhD,0.3504676176950008,0.40370320519297553,0.39433768517018375,High,0.1818882572847472,0.32384982394601336,0.11534377291227871,0.03549039166531654,0.15083416457759527,0.13308896874493698,0.30166832915519054,0.24399644269905119,0.062108185414303935,0.40370320519297553
Customer Support,0.24317633322156573,0.3035191433366832,PhD,0.19280692248149298,0.39399675463609435,0.3120305267212568,High,0.3311249320877814,0.15089237411595102,0.2934018385587936,0.38980529979954015,0.21795565150081816,0.008382909673108398,0.012574364509662574,0.13831800960628846,0.32693347725122723,0.12155219026007168
Security Guard,0.3915369813607823,0.37004391138678333,Bachelor's,0.32193820290650155,0.04952895429330793,0.3943972286318965,High,0.11144014715994284,0.020637064288878276,0.04952895429330793,0.39210422148868773,0.18573357859990472,0.10731273430216717,0.21462546860433435,0.2806640743287449,0.13207721144882115,0.3013011386176232
Graphic Designer,0.3616521139806336,0.30101309091663353,Master's,0.045725321905907654,0.2286266095295383,0.14318030091748868,Medium,0.39074365992321086,0.0,0.3159204058953619,0.11639172848776497,0.35333203290928644,0.024941084675949632,0.3949005073692025,0.041568474459916044,0.32839094823333687,0.2161560671915635
Lawyer,0.08875223690447342,0.34852805405083276,High School,0.12863853631330735,0.38591560893992205,0.16845522612456917,Medium,0.3307848076627902,0.20674050478924394,0.4594233439760975,0.2802482398254195,0.04594233439760975,0.192957804469961,0.03215963407832684,0.1332327697530683,0.1562039369518732,0.39050984237968295
UX Researcher,0.09014458108544438,0.47473556360221175,PhD,0.004747355636022095,0.25160984870917225,0.17934454624972448,Medium,0.15191538035270774,0.009494711272044244,0.3560516727016587,0.45099878542210114,0.10444182399248658,0.161410091624752,0.09969446835646448,0.44150407415005694,0.004747355636022122,0.2753466268892828
Teacher,0.0903711770059296,0.427403851194368,Bachelor's,0.08120673172692992,0.2521682722046772,0.004748931679937429,Low,0.3461971194674381,0.11539903982247937,0.4231298126824242,0.3932115430988186,0.3120048113718886,0.213701925597184,0.3291009654196634,0.05556250065526785,0.13249519387025407,0.012822115535831029
Lawyer,0.06808472234435875,0.08982732997849412,Bachelor's,0.3014348544564037,0.35353470584393026,0.2150152596945541,Medium,0.27166351080638845,0.3349276160626708,0.34981328788767824,0.18234947985634298,0.040935597518770864,0.17490664394383917,0.20839940555010628,0.23444933124386955,0.3684203776689378,0.3423704519751746
HR Specialist,0.033819300166529856,0.1031800374210093,High School,0.054857386562169916,0.10472773798232439,0.17731680504943817,Medium,0.1795332651125561,0.4388590924973594,0.21942954624867964,0.2842610030948805,0.08976663255627805,0.24436472195875694,0.43387205735534395,0.38400170593518945,0.03989628113612356,0.42888502221332847
Graphic Designer,0.38450177843916106,0.0454904603837659,Master's,0.29462654841885705,0.06596116755646055,0.25407264540266283,Medium,0.017589644681722798,0.2638446702258421,0.2858317260779956,0.10553786809033684,0.41335665002048594,0.02198705585215353,0.3913695941683325,0.16710162447636667,0.31221619310057985,0.2858317260779956
HR Specialist,0.049115496445281084,0.08430039607821214,High School,0.15646153512116168,0.25913941754442404,0.3205288393107132,Medium,0.46449518239094867,0.009778845945072613,0.1711298040387705,0.32759133915993227,0.25913941754442404,0.45960575941841236,0.009778845945072613,0.2151346107915973,0.32759133915993227,0.10756730539579866
HR Specialist,0.1669355294867054,0.1786093844520612,High School,0.034531147660731835,0.19423770559161652,0.24939162199417433,Medium,0.11654262335496993,0.030214754203140355,0.41437377192878183,0.3927918046408246,0.4014245915560075,0.4230065588439649,0.07769508223664659,0.0690622953214637,0.012949180372774448,0.3841590177256416
Financial Analyst,0.24830506002801617,0.39668808393618477,Bachelor's,0.268425603463485,0.39624731939847785,0.22723860610665403,Medium,0.05538941023849693,0.07669302956099572,0.05538941023849688,0.13208243979949263,0.16190750685099095,0.340857909159981,0.08095375342549548,0.31103284210848264,0.20877546936048832,0.4260723864499762
Graphic Designer,0.028717510627172493,0.18494679927625876,Bachelor's,0.4729594057855598,0.1657795855330828,0.16252900542459103,Medium,0.24866937829962418,0.05851044195285276,0.23891763797414872,0.13164849439391874,0.23891763797414878,0.46320766546008435,0.14140023471939417,0.48271114611103527,0.11214501374296779,0.10239327341749234
Chef,0.28550267691229547,0.37120570442088735,High School,0.34779119075741594,0.31052784889054996,0.24842227911244,Medium,0.11593039691913866,0.00828074263708134,0.06624594109665062,0.1449129961489233,0.4016160178984446,0.3809141613057413,0.08280742637081333,0.3022471062534686,0.24014153647535863,0.020701856592703325
Security Guard,0.022237606071895785,0.07112746239848557,Bachelor's,0.02887774973378511,0.04537932101023377,0.3712853537200946,High,0.3135298542525242,0.13201257021158916,0.20214424813649587,0.39191231781565533,0.39191231781565533,0.127887177392477,0.3341568183480851,0.2433981763276175,0.4042884962729918,0.19801885531738372
Software Engineer,0.2919167759259951,0.2940667166734119,PhD,0.34560577806933085,0.2244193364086564,0.28426449278429816,Medium,0.11669805493250134,0.05386064073807754,0.19300062931144446,0.421908352448274,0.2244193364086564,0.2872567506030802,0.2782799771467339,0.05834902746625067,0.175047082398752,0.3186754577002921
Mechanic,0.09395337014861904,0.46678690775341963,Master's,0.08523183167497626,0.2055591234514133,0.16155053062577202,Medium,0.12032729177643704,0.19051821197935867,0.27073640649698333,0.11531365461908549,0.11531365461908549,0.3910636982734204,0.48130916710574817,0.1604363890352494,0.3459409638572565,0.13035456609114013
Truck Driver,0.07813062741003175,0.19455246282214939,Bachelor's,0.3436503956940329,0.41032883067944226,0.37613476145615543,High,0.3077466230095816,0.2718428503251305,0.14874420112129777,0.13335686997081875,0.2974884022425956,0.36416683722800497,0.015387331150479069,0.2923592918591026,0.0871948765193815,0.0718075453689024
Marketing Manager,0.18973674593926812,0.44176682060600636,PhD,0.14183870418742844,0.20131945110473712,0.19826915639102907,Medium,0.29740373458654346,0.21504577731642377,0.43924243877397184,0.16014047246967728,0.3385827132216034,0.11896149383461742,0.2333475455986726,0.25164931388092143,0.15098958832855286,0.21504577731642377
UX Researcher,0.2264503856205353,0.3726276701370162,PhD,0.005145810682844485,0.11320783502257918,0.30303107354528774,Medium,0.3962274225790271,0.14408269911964625,0.2109782379966248,0.020583242731378026,0.1234994563882682,0.4013732332618717,0.31389445165351504,0.10806202433973466,0.13379107775395724,0.4219564759932497
Doctor,0.13339587545876813,0.13963338571524042,Bachelor's,0.1484768334772056,0.29695366695441117,0.06998907975356498,Low,0.20696770727125627,0.4049368185741971,0.0989845556514704,0.33294805082767315,0.07198876774652395,0.2789564750177802,0.39143892462172386,0.2069677072712563,0.32394945485935767,0.36894243470093513
Marketing Manager,0.19708662943791774,0.17821646239083658,Bachelor's,0.4077196622919249,0.5283128018430576,0.3062682909235117,Medium,0.10910807864150103,0.07465289591260597,0.14930579182521192,0.057425304548158425,0.292869053195608,0.04019771318371091,0.12633567000594859,0.2526713400118971,0.26989893137634463,0.32732423592450305
Lawyer,0.3183269657122101,0.050918641884177766,Bachelor's,0.024610676910685907,0.03937708305709744,0.1476640614641155,Medium,0.20672968604976164,0.01968854152854872,0.3691601536602886,0.108286978407018,0.46268072592089515,0.24118463372472193,0.22149609219617322,0.38392655980670026,0.34947161213173994,0.3002502583103681
UX Researcher,0.4402521590988827,0.09382862291570426,Bachelor's,0.29024320688591176,0.24489270580998804,0.24690828363558473,Medium,0.3083834073162812,0.0770958518290703,0.1360515032277711,0.33559370796183546,0.07256080172147795,0.1541917036581406,0.30384835720868886,0.42629471011368286,0.03628040086073895,0.2358226055948033
Chef,0.42354708639819344,0.3359744165580385,Master's,0.16829263956679924,0.07971756611058914,0.2509627081259288,Medium,0.3365852791335984,0.11071884182026266,0.31444151076954585,0.1992939152764728,0.12400510283869419,0.23029519098614634,0.16829263956679924,0.10186133447464164,0.3365852791335985,0.3543002938248405
Software Engineer,0.299529706465278,0.01495396722169729,Master's,0.1647927187831038,0.07372305840296751,0.28429153240360017,Medium,0.14310946631164276,0.3252487870719154,0.35560534053196075,0.33392208806049983,0.16912936927739602,0.4076451464634673,0.28621893262328557,0.2515257286689479,0.3035655346004544,0.017346601977168814
Software Engineer,0.18527101372446778,0.3849024734674723,Master's,0.3777965816496113,0.0686902875726566,0.2003466720869151,Medium,0.1760188619049325,0.15455314703847733,0.24041600650429806,0.42931429732910376,0.11162171730556697,0.3005200081303726,0.32627886597011885,0.24900229245088015,0.042931429732910364,0.2447091494775891
AI Engineer,0.06465267493864395,0.31277501141413033,PhD,0.1623137690812276,0.3055318006234872,0.12730491692645304,Low,0.38191475077935905,0.32940147254719715,0.46307163531997275,0.08115688454061382,0.3675929476251331,0.19573130977442152,0.17186163785071157,0.2482445880065834,0.014321803154225978,0.14799196592700165
Doctor,0.2685093494417908,0.2619168420062697,Bachelor's,0.06255190462032088,0.1519117683636364,0.09928873749257286,Low,0.08935986374331553,0.23680363891978617,0.33509948903743314,0.10723183649197864,0.41105537321925145,0.3887154072834226,0.11169982967914441,0.44233132552941185,0.29935554354010707,0.12957180242780753
Doctor,0.09999653264475956,0.06702677695170917,Master's,0.2604660552343417,0.23714073685514694,0.07775106126398262,Low,0.10496393270637651,0.3809802001935147,0.3343295634351251,0.2915664797399347,0.011662659189597399,0.22936563072874863,0.2760162674871382,0.330442010371926,0.3693175410039173,0.3576548818143199
Data Scientist,0.13279440816083793,0.04481627921136537,High School,0.25993441942591905,0.20361529521696992,0.18291681367009122,Medium,0.16029289197931673,0.16029289197931673,0.42022731140523567,0.09964152744660229,0.355243706548756,0.3075890629873375,0.004332240323765321,0.4288917920527664,0.32925026460616413,0.2945923420160416
Graphic Designer,0.3168393702118327,0.1468585928310367,PhD,0.2384983547576036,0.10647247980250159,0.12303486554955742,Medium,0.35774753213640526,0.3833009272890057,0.06814238707360099,0.33645303617590505,0.3151585402154047,0.07666018545780114,0.17887376606820266,0.17887376606820266,0.3236763385996048,0.3577475321364053
Mechanic,0.2755292705536511,0.425982543220593,PhD,0.23855022420353209,0.32374673284765065,0.26505580467059126,Medium,0.06389738148308897,0.2257707479069143,0.3663449871697099,0.13631441383058976,0.183172493584855,0.3407860345764744,0.03833842888985338,0.36634498716971,0.13205458839838383,0.0
HR Specialist,0.12135640669496586,0.25278154994595825,PhD,0.3560608689238783,0.167558055964178,0.17453964162935212,Medium,0.3246437334305948,0.1151961634753724,0.3560608689238782,0.43983989690596725,0.06283427098656676,0.23039232695074477,0.23039232695074477,0.32987992267947547,0.17279424521305858,0.21991994845298363
Mechanic,0.13738800234465312,0.31084298824539197,PhD,0.30838896465398097,0.13284447708171487,0.30048155530387893,Medium,0.3178778558741034,0.30838896465398097,0.19926671562257225,0.4554667785658795,0.12810003147165364,0.2751778453835522,0.1470778139118986,0.35108897514453213,0.023722228050306222,0.023722228050306222
Financial Analyst,0.16503533922697378,0.10680632598289884,Master's,0.22197914750112466,0.17551839569856367,0.28105886892907267,Medium,0.3613614029088075,0.1032461151168022,0.09808380936096206,0.4955813525606504,0.30457603959456636,0.20132992447776424,0.4129844604672087,0.27360220505952576,0.1238953381401626,0.10840842087264228
Retail Worker,0.13835761791756973,0.3373940052628181,PhD,0.3824821132388492,0.026684798598059268,0.345914055900768,High,0.39582451253787876,0.05336959719611849,0.28019038527962203,0.09339679509320734,0.2712954524136023,0.16900372445437523,0.04447466433009876,0.2579530531145727,0.30242771744467145,0.30242771744467145
UX Researcher,0.184205046809876,0.06760756627669019,Master's,0.24507742775300184,0.25488052486312196,0.272308253058891,Medium,0.3382068502991425,0.3186006560789024,0.2891913647485421,0.07842477688096061,0.10293251965626075,0.12744026243156098,0.45094246706552343,0.3725176901845628,0.26958517052830205,0.12253871387650092
Truck Driver,0.3222625493730408,0.014648697982601653,Bachelor's,0.3823310173459024,0.3780828949309479,0.3209692491298934,High,0.33984979319635766,0.1911655086729512,0.13593991727854304,0.31436105870663084,0.2591354673122227,0.33135354836644876,0.029736856904681298,0.13593991727854307,0.13593991727854307,0.14018803969349755
Financial Analyst,0.1795176258773571,0.10874727387167951,PhD,0.17660557276760747,0.277523042920526,0.28032630598032937,Medium,0.46674329945724824,0.37844051307344456,0.40997722249623153,0.13245417957570557,0.20814228219039452,0.01261468376911483,0.0693807607301315,0.17029823088305007,0.044151393191901867,0.37844051307344456
Graphic Designer,0.3381707518304039,0.19041315222917202,High School,0.042476780112661434,0.34830959692382385,0.1415892670422048,Medium,0.28459442675483165,0.27185139272103326,0.38229102101395296,0.04672445812392758,0.13592569636051663,0.03822910210139531,0.1741547984619119,0.38653869902521915,0.33131888487875927,0.30583281681116237
Customer Support,0.1092198717208236,0.36517106684684997,Master's,0.35842944715121583,0.18328778547505353,0.3122680789574987,High,0.34213719955343325,0.11404573318447778,0.020365309497228166,0.05294980469279325,0.2484567758661837,0.2484567758661837,0.1058996093855865,0.2973335186595313,0.31362576625731386,0.37472169474899836
Financial Analyst,0.13438558657272223,0.14614962595756553,PhD,0.41323806739501645,0.3973442955721312,0.20603037548184586,Medium,0.1642356421698142,0.25430034916616395,0.010595847881923479,0.15893771822885247,0.2490024252252022,0.05827716335057923,0.06887301123250274,0.24370450128424048,0.38674844769020766,0.4397276870998252
Truck Driver,0.3038025834280305,0.32763846940107033,High School,0.21265296847317083,0.1719321872761807,0.35190798565300146,High,0.0678679686616503,0.35743796828469143,0.2126529684731708,0.35743796828469143,0.31671718708770125,0.08596609363809035,0.23075109344961092,0.1990793747408408,0.19003031225262076,0.244324687181941
Financial Analyst,0.4700404492564782,0.3101536778409375,Master's,0.1549045313216682,0.1698952924173135,0.2553981519998831,Medium,0.15490453132166818,0.4447259125041441,0.21986449606946448,0.14491069059123798,0.07995072584344166,0.33479366446941194,0.014990761095645296,0.22486141643467966,0.2748306200868307,0.16989529241731352
Security Guard,0.01425319198723826,0.2757508676729449,PhD,0.31987100650061606,0.45628658280234935,0.407678733775295,High,0.25401521104460684,0.11759963474287355,0.1834554301988827,0.014111956169144839,0.32457499189033095,0.14582354708116316,0.2540152110446069,0.11759963474287355,0.29164709416232637,0.21167934253717238
Doctor,0.2911424819968136,0.13547133043771117,PhD,0.4103276075257784,0.3099282993013858,0.033951456887475785,Low,0.21825936570520127,0.2051638037628892,0.349214985128322,0.36231054707063415,0.12222524479491274,0.35794535975653013,0.07857337165387245,0.331754235871906,0.10912968285260065,0.13095561942312078
Mechanic,0.31848856985390916,0.4220264381617008,PhD,0.18358150060033981,0.4327278228436582,0.15055625710609885,Medium,0.20106545303846743,0.31908213199582874,0.0043709881095319045,0.0655648216429785,0.008741976219063809,0.4327278228436582,0.33219509632442445,0.16172656005268032,0.06993580975251043,0.03933889298578709
Nurse,0.23586389166527033,0.19458681704000783,PhD,0.39501123859121584,0.2700587039348108,0.04030726924400163,Low,0.20153634622000807,0.40307269244001614,0.20959780006880838,0.3869497847424155,0.00806145384880033,0.2902123385568116,0.2539357962372102,0.27812015778361115,0.2297514346908092,0.01612290769760064
Nurse,0.3716260031526685,0.2314315515957635,High School,0.3430329886986094,0.08575824717465234,0.1035727622882275,Low,0.25354612208158084,0.1640592554645523,0.3430329886986093,0.2945609359477189,0.16033063602217612,0.026100336096633325,0.3243898914867284,0.28710369706296657,0.2945609359477189,0.275917838735838
Lawyer,0.3709316936511996,0.06461081034514302,High School,0.0,0.14989708000073174,0.1873713500009147,Medium,0.06870282833366874,0.3310227183349493,0.024982846666788575,0.1124228100005488,0.14365136833403458,0.4122169700020123,0.2935484483347663,0.28730273666806916,0.480919798335681,0.28730273666806916
Chef,0.13103360673290051,0.34040790004232413,High School,0.2789864745999048,0.06438149413843956,0.23844997829051695,Medium,0.36482846678449077,0.05150519531075164,0.3862889648306373,0.03433679687383444,0.15022348632302562,0.2618180761629875,0.24035757811684105,0.04292099609229303,0.34336796873834435,0.4163336620952425
Chef,0.23593145178740504,0.07610802686543179,PhD,0.3972839002375538,0.24719887125892237,0.30409384956454744,Medium,0.07945678004751075,0.3487269790974083,0.026485593349170226,0.3884553691211637,0.2957557923990678,0.16332782565321655,0.0838710456057058,0.3619697757719934,0.2648559334917025,0.1589135600950215
Nurse,0.28177734712879493,0.30456307608611743,High School,0.3490872972091831,0.14299961572424366,0.009346380112695679,Low,0.3827342656148875,0.16402897097780894,0.14720548677495668,0.08411742101426099,0.3785283945641744,0.0925291631156871,0.2691757472456352,0.3701166524627484,0.01261761315213916,0.3490872972091831
Nurse,0.24967281488102064,0.43741225067170947,High School,0.2886920854433283,0.1618425327485325,0.08262231401576735,Low,0.10935306266792737,0.008748245013434198,0.4155416381381239,0.008748245013434198,0.35867804555080174,0.07436008261419061,0.1705907777619667,0.35867804555080174,0.09185657264105898,0.38054865808438726
Nurse,0.2722165602245237,0.3949590061136165,Master's,0.16299654367688865,0.2907505914236392,0.04405311991267263,Low,0.15418591969435413,0.32158777536251004,0.13656467172928508,0.08810623982534523,0.35683027129264816,0.35683027129264816,0.22026559956336306,0.23348153553716486,0.30837183938870827,0.22467091155463031
Lawyer,0.251702337128499,0.15440122916021404,PhD,0.4029872081081585,0.06105866789517554,0.2216203501380446,Medium,0.36228142951137476,0.2808698723178074,0.3582108516516964,0.13839964722906456,0.10990560221131597,0.3459991180726613,0.15875253652745638,0.28901102803716416,0.06105866789517554,0.309363917335556
Marketing Manager,0.03229599363897355,0.43598863357318085,PhD,0.12643670373622246,0.22945920307684814,0.27576729621480617,Medium,0.0046828408791193534,0.2997018162636384,0.25287340747244486,0.10302249934062568,0.35121306593395124,0.1404852263735805,0.1311195446153418,0.22009352131860943,0.3184331797801158,0.43550420175809956
Research Scientist,0.17964204481259224,0.21068363586446365,PhD,0.14892699510169272,0.34749632190394963,0.09334455533439433,Low,0.07637281800086806,0.1451083542016493,0.21384389040243054,0.3245844765036892,0.20238796770230036,0.37040816730421006,0.30549127200347226,0.36277088550412323,0.2787607857031684,0.3360403992038195
Chef,0.16681311094913698,0.38007998374371194,Master's,0.11481582842257963,0.10563056214877325,0.30617554246021245,Medium,0.03674106509522549,0.18829795861303059,0.3765959172260611,0.37200328408915806,0.0642968639166446,0.2250390237082561,0.2204463905713529,0.14696426038090193,0.4225222485950931,0.2985211538987071
Nurse,0.34672042338797654,0.39048365016354203,High School,0.028310064636856775,0.15772750297677357,0.09436688212285603,Low,0.16986038782114074,0.10515166865118238,0.40442949481223983,0.35185366048664873,0.22243622214673198,0.22648051709485437,0.004044294948122403,0.3963409049159951,0.32758789079791434,0.016177179792489588
Nurse,0.4653344836051268,0.35149966755828677,PhD,0.16989150598650524,0.2572642804938508,0.08090071713643114,Low,0.2960966247193377,0.3543451410575681,0.32036683986026704,0.03397830119730105,0.22328597929654978,0.3203668398602671,0.14562129084557593,0.1504753338737618,0.058248516338230374,0.2038698071838063
Nurse,0.27153853090807023,0.14896857144727618,Bachelor's,0.15660321073394906,0.28620586789307934,0.11400233731590166,Low,0.005400110714963766,0.4860099643467385,0.21060431788358663,0.4698096322018472,0.021600442859855032,0.0810016607244564,0.17280354287884037,0.18900387502373162,0.45900941077191965,0.005400110714963766
Nurse,0.08250862505954992,0.22514366121304064,Bachelor's,0.39174997051069066,0.13524701362869085,0.10881943625296968,Low,0.2238571260061089,0.08394642225229085,0.3730952100101815,0.17722022475483626,0.33112199888403615,0.39174997051069066,0.4477142520122179,0.04197321112614542,0.004663690125127274,0.25650295688199987
Graphic Designer,0.332634555603263,0.3075492548777367,Master's,0.2206261233675553,0.03285920986325289,0.23470864188037804,Medium,0.05633007405129074,0.3943105183590351,0.35675713565817446,0.03285920986325292,0.394310518359035,0.15021353080344194,0.1642960493162646,0.08449511107693608,0.394310518359035,0.1877669135043024
Retail Worker,0.10127342846519417,0.2516181532181532,PhD,0.35390093250133237,0.09486004376324374,0.35673862611818163,High,0.10945389664989659,0.30282244739804726,0.24079857262977253,0.31376783706303696,0.3575493957229956,0.3174163002847002,0.14593852886652883,0.29552552095472084,0.2590408887380886,0.02189077932997932
Graphic Designer,0.20919584853143752,0.3133333270557078,High School,0.23726295820940535,0.06562592461111212,0.23558024219373586,Medium,0.3028888828205174,0.28774443867949157,0.2877444386794915,0.13125184922222424,0.31803332696154335,0.4593814722777848,0.19687777383333638,0.31803332696154335,0.12115555312820699,0.025240740235043118
Doctor,0.12328293704706035,0.3169509634791078,High School,0.022978944852235304,0.33089680587218845,0.08680934721955562,Low,0.1700441919065413,0.18842734778832954,0.42281258528112964,0.0045957889704470916,0.2573641823450355,0.42281258528112975,0.41821679631068265,0.2665557602859296,0.17463998087698837,0.045957889704470636
Research Scientist,0.26626359070118977,0.0,Master's,0.2952201821159918,0.008682946532823296,0.10612490206784023,Low,0.25614692271828693,0.021707366332058192,0.10419535839387943,0.256146922718287,0.01736589306564657,0.33863491478010826,0.39941554050987127,0.41678143357551783,0.31692754844805004,0.3733667009114014
Doctor,0.31835460778140523,0.0606030225695788,Master's,0.20211108026954525,0.31195405867690673,0.02929146090862976,Low,0.04833091049923909,0.3339226543583791,0.4217970370842682,0.25483570990507876,0.21089851854213415,0.23286711422360648,0.21089851854213415,0.1933236419969563,0.4174033179479738,0.21089851854213415
Security Guard,0.27334821492722633,0.289835500911018,Bachelor's,0.3406329860706859,0.17252839554229543,0.4079731290601289,High,0.2565806908064906,0.31409015598725576,0.02654283008343004,0.013271415041715045,0.1681045905283904,0.3052425459594457,0.09732371030591025,0.19022361559791548,0.4335328913626911,0.09289990529200524
